StdInChIKey,SMILES,Train_test,LogS,MW,MP,Volume,E0_gas,E0_solv,DeltaE0_sol,G_gas,G_solv,DeltaG_sol,HF_E0_gas,HF_E0_solv,HF_DeltaE0_sol,HF_G_gas,HF_G_solv,HF_DeltaG_sol,gas_dip,solv_dip,HOMO,LUMO,LsoluHsolv,LsolvHsolu,SASA,O_charges,C_charges,Most_neg,Most_pos,Het_charges,N_atoms,Area1,Area2,Area3,Asp1,Asp2,Asp3,No_regions,Tot_charge,Neg_charge,Pos_charge,Big_area,Big_charge,Big_std
CAQHPYSDQFDJAL-UHFFFAOYSA-N,ON=C1C(=O)C=CC2=C1C=CC=C2,Train,-0.244127212,173.171,109.5,111.579,-590.4284995,-590.4407544,-0.012254866,-590.315402,-590.325962,-0.01056,-579.4556395,-579.4658882,-0.010248651,-579.318776,-579.331025,-0.012249,3.8146,5.5058,-0.24382,-0.10874,0.14927,0.21585,347.7774963,-1.11474,-0.88608,-0.57939,0.53158,-1.20063,20,7055,8940,16559.5,0.375757599,0.459259259,0.795353875,3,13.20143369,-146.7419345,159.9433682,3781,0.031862264,0.007127662
CAYMSCGTKZIVTN-IQUTYRLHSA-N,[H][C@@]12COC(=O)[C@@]1([H])CC1=CC(OC)=C(O)C=C1[C@H]2C1=CC=C(O)C(OC)=C1,Test,-0.949847239,356.375,252.5,271.762,-1225.546094,-1225.566869,-0.02077541,-1225.228232,-1225.249382,-0.02115,-1202.85111,-1202.872244,-0.02113387,-1202.469887,-1202.490935,-0.021048,4.4184,5.206,-0.21696,-0.02177,0.23624,0.18899,590.960144,-3.76718,-1.76009,-0.72752,0.84542,-3.76718,46,15387.5,20183,25602.5,0.533168594,0.71191725,0.975423626,6,130.1541395,-254.7726706,384.9268101,6811,0.034427415,0.009059877
CBPNZQROAXOWJC-RVDMUPIBSA-N,COC1=CC=C(C=C1)C(=O)C(\CC(O)=O)=C\C1=CC=CC=C1,Train,0.042893053,296.323,124,236.297,-996.4732723,-996.4899161,-0.016643836,-996.22334,-996.241185,-0.017845,-977.8957171,-977.9122811,-0.016564029,-977.592098,-977.610871,-0.018773,4.6893,6.1962,-0.23772,-0.07312,0.18489,0.20975,546.7330322,-2.50474,-1.85769,-0.72099,0.83463,-2.50474,38,13478.5,21310.5,22852.5,0.480508798,0.589672765,0.897727241,7,30.2143242,-223.922278,254.1366022,4999,0.034402194,0.007681249
CBQJSKKFNMDLON-JTQLQIEISA-N,[H][C@@](CC1=CC=CC=C1)(NC(C)=O)C(O)=O,Train,-0.69945019,207.229,171,143.805,-707.4876703,-707.5044359,-0.016765569,-707.305926,-707.322245,-0.016319,-694.2672848,-694.2812551,-0.013970379,-694.042969,-694.057431,-0.014462,2.424,5.0505,-0.2515,-0.03147,0.22654,0.22353,433.0718689,-2.05358,-1.15023,-0.76818,0.82855,-2.70448,28,11870,14733,16212.5,0.627365554,0.785924305,0.795597423,4,30.78650383,-197.596362,228.3828658,6413,0.035526948,0.016499831
CCORPVHYPHHRKB-NXUCFJMCSA-N,[H][C@@](C)(CCCC(C)C)[C@@]1([H])CC[C@@]2([H])[C@]3([H])CC=C4C[C@H](CC[C@]4(C)[C@@]3([H])CC[C@]12C)OC(=O)CC,Train,-1.284407192,442.726,98.7,415.045,-1323.831385,-1323.838213,-0.00682795,-1323.145781,-1323.153594,-0.007813,-1299.218,-1299.237571,-0.01957082,-1298.372046,-1298.395054,-0.023008,2.145,3.0326,-0.23738,-0.00582,0.25219,0.20941,801.8148193,-1.21761,-10.78374,-0.69212,0.83646,-1.21761,82,11973.5,33316,36925.5,0.291173714,0.330756444,0.854828691,6,-82.19623867,-95.50268644,13.30644777,1733,-0.04920971,0.015742771
CFKGXXNWAGBBFU-UHFFFAOYSA-N,CCOC(=O)C1=C(C)OC2=CC3=C(OC(C)=C3C(=O)OCC)C=C12,Train,-2.267606191,330.337,184,235.231,-1148.185421,-1148.195734,-0.01031257,-1147.90806,-1147.920675,-0.012615,-1126.906521,-1126.9197,-0.01317859,-1126.568522,-1126.581837,-0.013315,0.0003,0.0001,-0.21921,-0.05564,0.20237,0.19124,591.4136963,-3.37789,-1.22934,-0.7424,0.85301,-3.37789,42,11898,15133,28343.5,0.32034632,0.420454545,0.742712704,16,-53.21235354,-136.0489765,82.83662294,1454,-0.043737475,0.011669873
CIWBSHSKHKDKBQ-JLAZNSOCSA-N,[H][C@@]1(OC(=O)C(O)=C1O)[C@@H](O)CO,Train,-2.364156497,176.126,190.5,116.371,-684.7859497,-684.8067337,-0.020783973,-684.675293,-684.696753,-0.02146,-672.0947951,-672.1110252,-0.016230062,-671.959123,-671.977211,-0.018088,2.4245,3.5975,-0.24787,-0.04634,0.21167,0.2199,341.325592,-4.18341,1.08885,-0.79651,0.75119,-4.18341,20,8508,11414,14133,0.608790003,0.71625125,0.809045282,5,59.34085976,-193.8249663,253.1658261,4943,0.045140155,0.019009689
CJTKTAPIDVKQNY-UHFFFAOYSA-N,COC1=C(OC(C)C)C=CC(=C1)C(=O)N1CCC2(CC1)N(C)CCN1C(=CC=C21)C(F)(F)F,Train,0.031035392,465.516,111.5,316.857,-1622.110645,-1622.129857,-0.01921137,-1621.65383,-1621.673786,-0.019956,-1592.13313,-1592.154113,-0.0209831,-1591.575787,-1591.597091,-0.021304,5.5283,7.4584,-0.21596,-0.03231,0.2257,0.18799,735.0432739,-1.78888,-3.11707,-0.70995,1.07416,-4.29797,63,17818,27245,32040.5,0.454737357,0.545955037,0.951342286,8,48.97321758,-299.1391651,348.1123827,10576,0.03118222,0.006157471
CKDZWMVGDHGMFR-GTPODGLVSA-N,[H][C@@](C)(CCCC(C)C)[C@@]1([H])CC[C@@]2([H])[C@]3([H])CC=C4C[C@H](CC[C@]4(C)[C@@]3([H])CC[C@]12C)OC(=O)CCC,Train,-1.297953573,456.753,98.6,352.31,-1363.1459,-1363.152779,-0.00687888,-1362.433913,-1362.441935,-0.008022,-1337.797845,-1337.818281,-0.02043588,-1336.918926,-1336.942419,-0.023493,2.0241,2.9145,-0.23725,-0.00558,0.25243,0.20928,832.7808228,-1.21743,-11.24555,-0.68983,0.84004,-1.21743,85,11830.5,33780.5,39797.5,0.27510369,0.317231001,0.837249834,6,-81.96790519,-94.29652061,12.32861542,1743,-0.048359091,0.015643262
CMIBUZBMZCBCAT-HZPDHXFCSA-N,[H][C@](OC(=O)C1=CC=C(C)C=C1)(C(O)=O)[C@@]([H])(OC(=O)C1=CC=C(C)C=C1)C(O)=O,Train,0.006849752,386.358,172.5,292.737,-1374.878259,-1374.899455,-0.02119586,-1374.590063,-1374.612632,-0.022569,-1349.31028,-1349.331872,-0.02159182,-1348.951501,-1348.974797,-0.023296,2.6659,3.5425,-0.26142,-0.06179,0.19622,0.23345,654.8171387,-5.02236,-0.28188,-0.71498,0.82585,-5.02236,46,17598,22601,28053.5,0.560000069,0.651999958,0.884146341,10,-98.65317787,-328.9617403,230.3085624,7772,-0.042326523,0.01353574
CMWTZPSULFXXJA-VIFPVBQESA-N,COC1=CC2=C(C=C1)C=C(C=C2)[C@H](C)C(O)=O,Train,-1.42044563,230.263,155,179.72,-767.6401854,-767.6517081,-0.011522628,-767.432799,-767.445002,-0.012203,-753.346327,-753.3601468,-0.013819796,-753.093917,-753.107874,-0.013957,3.2735,4.4536,-0.21191,-0.05071,0.2073,0.18394,457.1798096,-1.91639,-1.83278,-0.72064,0.83782,-1.91639,31,9915,16505,19420.5,0.536541766,0.546560946,0.968500093,5,3.762745318,-153.2330791,156.9958244,4215,0.028998257,0.004944595
COLNVLDHVKWLRT-UHFFFAOYSA-N,NC(CC1=CC=CC=C1)C(O)=O,Train,-2.733689172,165.192,269.5,121.737,-554.8150606,-554.8269598,-0.011899203,-554.6647,-554.676974,-0.012274,-544.4448737,-544.4585439,-0.013670223,-544.261491,-544.274964,-0.013473,1.3004,1.8215,-0.24688,-0.02463,0.23338,0.21891,368.5539246,-1.37186,-1.09051,-0.92079,0.81591,-2.29265,23,8308.5,11997.5,15646.5,0.531106402,0.594245219,0.849125082,8,-1.660419471,-126.4665828,124.8061634,2628,0.038125142,0.020151521
CPJSUEIXXCENMM-UHFFFAOYSA-N,CCOC1=CC=C(NC(C)=O)C=C1,Train,-0.32994314,179.219,134.6,151.713,-594.1293027,-594.1420783,-0.012775645,-593.954121,-593.968584,-0.014463,-583.0329057,-583.0450015,-0.012095773,-582.819239,-582.829759,-0.01052,4.8124,6.8154,-0.21024,-0.01905,0.23896,0.18227,410.9635925,-1.25054,-1.58458,-0.76817,0.68213,-1.86993,26,6614.5,13791,18126,0.330357143,0.507684629,0.621848739,2,10.05538851,-190.1454509,200.2008394,5602,0.035737387,0.016231726
CQIUKKVOEOPUDV-IYSWYEEDSA-N,C[C@H]1OC=C2C(O)=C(C(O)=O)C(=O)C(C)=C2[C@@H]1C,Train,-0.704648873,250.251,176.025,209.185,-879.9779946,-879.994063,-0.016068369,-879.767488,-879.784339,-0.016851,-863.6231254,-863.636691,-0.013565658,-863.365351,-863.381825,-0.016474,5.2257,8.0097,-0.23366,-0.08728,0.17073,0.20569,435.1828613,-3.22952,-0.90833,-0.71153,0.81379,-3.22952,32,12079.5,14031,18757.5,0.619995758,0.856501376,0.875327765,7,71.38909708,-211.1723502,282.5614473,7566,0.034062767,0.010192894
CSEWAUGPAQPMDC-UHFFFAOYSA-N,NC1=CC=C(CC(O)=O)C=C1,Train,-1.316098643,151.165,199.525,112.118,-515.5086764,-515.5229209,-0.014244436,-515.384198,-515.400234,-0.016036,-505.8749092,-505.8878133,-0.012904129,-505.725874,-505.738576,-0.012702,0.7558,0.6887,-0.21052,-0.01699,0.24102,0.18255,345.203949,-1.37355,-0.6846,-0.87488,0.83167,-2.24843,20,7755,11625.5,14054,0.527777778,0.613259669,0.992857135,7,-14.86969431,-167.3410207,152.4713264,2441,-0.046960231,0.015795099
CUCUKLJLRRAKFN-KKIBXBACSA-N,CC(=O)C1C(=O)C=C2OC3=C(C(C)=O)C(O)=C(C)C(O)=C3[C@]2(C)C1=O,Train,-1.995985874,344.321,203,201.405,-1222.149539,-1222.169694,-0.02015451,-1221.890666,-1221.911787,-0.021121,-1199.488088,-1199.508106,-0.02001784,-1199.170724,-1199.190556,-0.019832,3.1189,4.6305,-0.24112,-0.08397,0.17404,0.21315,535.9703979,-4.24306,-0.6428,-0.78089,0.63849,-4.24306,41,12719.5,16212.5,25280,0.498412237,0.664987417,0.781346078,6,95.55926068,-241.7245341,337.2837948,10156,0.032953464,0.013598136
CUYKNJBYIJFRCU-UHFFFAOYSA-N,NC1=CC=CN=C1,Train,0.861071993,94.116,62.5,64.955,-303.6516079,-303.6627108,-0.011102915,-303.576244,-303.586224,-0.00998,-297.9519275,-297.966061,-0.014133453,-297.861631,-297.875499,-0.013868,3.6741,4.4358,-0.21566,-0.0279,0.23011,0.18769,256.5719299,0,-0.4784,-0.86761,0.42643,-1.34873,13,5757,7055.5,10773,0.470149304,0.548672566,0.857480766,2,28.12414298,-109.8401055,137.9642485,3250,0.042450538,0.016740271
CVHZOJJKTDOEJC-UHFFFAOYSA-N,O=C1NS(=O)(=O)C2=C1C=CC=C2,Train,-0.188065238,183.188,227,96.675,-948.328199,-948.3441613,-0.015962319,-948.247163,-948.265075,-0.017912,-932.7963776,-932.8152851,-0.01890752,-932.701857,-932.720241,-0.018384,4.2893,5.6374,-0.29989,-0.09241,0.1656,0.27192,333.6217957,-2.45494,-0.53422,-0.92507,2.29592,-1.05058,17,8634.5,9427.5,13963,0.636986301,0.684984032,0.825810151,6,52.22196855,-186.3822761,238.6042447,4528,0.040278867,0.011157497
CWRYPZZKDGJXCA-UHFFFAOYSA-N,C1CC2=C3C1=CC=CC3=CC=C2,Test,-0.029200381,154.211,94.5,118.238,-463.3296202,-463.3334549,-0.003834702,-463.1802,-463.184254,-0.004054,-454.6977285,-454.7069169,-0.009188461,-454.517284,-454.526608,-0.009324,0.9652,1.3864,-0.21056,-0.04114,0.21687,0.18259,347.3924255,0,-2.53299,-0.48058,0.26105,0,22,7977.5,8546.5,15484,0.493333333,0.536231884,0.887417219,10,-43.50760843,-66.09063561,22.58302718,1292,-0.025741043,0.002913429
CZGCEKJOLUNIFY-UHFFFAOYSA-N,ClC1=CC=C(C=C1)N(=O)=O,Train,0.802944895,157.556,82.86,92.629,-896.3641488,-896.3718655,-0.007716757,-896.304749,-896.312771,-0.008022,-882.5920831,-882.6029274,-0.01084433,-882.519283,-882.529964,-0.010681,3.4043,4.4075,-0.28761,-0.11447,0.14354,0.25964,305.4890137,-0.8116,-0.84386,-0.4058,0.50067,-0.28634,14,5801,8792,13546.5,0.4,0.557522124,0.693750037,6,31.9823042,-108.0422862,140.0245904,2616,-0.041300568,0.011246936
DCDNKSJBRIJYEC-UHFFFAOYSA-N,CC1(CBr)C2CCC1(C)C(=O)C2Br,Train,-0.713251069,310.029,156,151.526,-5608.187074,-5608.1972,-0.01012569,-5608.005064,-5608.015223,-0.010159,-5545.44869,-5545.4632,-0.01451059,-5545.222026,-5545.236272,-0.014246,4.497,6.204,-0.26326,-0.06783,0.19018,0.23529,381.8896484,-0.56374,-3.09251,-0.68877,0.61366,-0.61509,27,12780.5,12912,14304,0.865208019,0.916939333,0.992985652,2,105.0031587,-149.4579092,254.4610678,7798,0.032631581,0.007120627
DCGRTRSBXMXCHW-AFNTYDFCSA-N,CC1(C)C[C@H]2C[C@@H]1CC2(C)CC1(Cl)C[C@H]2C[C@@H]1CC2(C)C,Train,-0.971353173,308.935,79.5,257.538,-1242.209822,-1242.212603,-0.002781,-1241.761132,-1241.764676,-0.003544,-1222.091588,-1222.106066,-0.01447847,-1221.54209,-1221.556918,-0.014828,2.0945,3.2171,-0.27257,-0.00768,0.25033,0.2446,534.1370239,0,-7.89837,-0.67658,0.26089,-0.13513,54,10425,21617.5,22723.5,0.462823035,0.476921354,0.940532109,4,-20.14750272,-53.98464587,33.83714316,1894,-0.028502981,0.003900293
DHNCWGKMISNJQG-UHFFFAOYSA-N,CN(C(=O)C(=O)N(C)N(=O)=O)N(=O)=O,Train,0.072121752,206.115,124,135.848,-826.1821063,-826.1945022,-0.012395957,-826.088564,-826.101488,-0.012924,-810.7584855,-810.767703,-0.009217442,-810.641178,-810.653517,-0.012339,1.1445,1.4601,-0.30514,-0.11263,0.14538,0.27717,355.5200195,-2.64422,0.3014,-0.55522,0.64645,-1.94234,20,8812,12885.5,12931.5,0.625,0.625766871,0.980392157,6,95.75467675,-135.3747377,231.1294145,3201,0.036384371,0.006533625
DMHADBQKVWXPPM-PDDCSNRZSA-N,CC(C)[C@@H]1CC\C(C)=C/CC\C(C)=C\C\C=C(C)/C=C/1,Train,-2.134295072,272.474,60.5,225.89,-781.3653036,-781.3684306,-0.003127014,-780.944741,-780.948647,-0.003906,-766.7007488,-766.7133569,-0.012608103,-766.182337,-766.19553,-0.013193,0.3516,0.6863,-0.21572,-0.03005,0.22796,0.18775,550.7897949,0,-7.68112,-0.71138,0.26231,0,52,16300.5,16476,26009,0.583241401,0.625035018,0.929399161,5,-25.31772777,-25.31772777,0,422,-0.023532164,0.002102598
DMLAVOWQYNRWNQ-BUHFOSPRSA-N,C1=CC=C(C=C1)\N=N\C1=CC=CC=C1,Test,0.2903599,182.225,67.895,161.387,-572.7843062,-572.7895133,-0.005207069,-572.632219,-572.637823,-0.005604,-562.0749921,-562.0837591,-0.008767038,-561.891834,-561.900666,-0.008832,0.0001,0.0004,-0.23733,-0.09277,0.16524,0.20936,407.1877441,0,-2.1647,-0.24841,0.26174,-0.40532,24,6086,11943,19398,0.285714286,0.529953917,0.533898305,3,1.441012107,-77.44185643,78.88286853,3147,-0.024608153,0.004798918
DMSHKWHLXNDUST-UHFFFAOYSA-N,CC1=CC=C(NC(N)=O)C=C1,Train,-0.751730463,150.18,182,107.897,-495.651756,-495.6660054,-0.014249424,-495.515548,-495.531858,-0.01631,-486.3603503,-486.3728476,-0.012497315,-486.197731,-486.209721,-0.01199,3.7943,5.5143,-0.21902,-0.0192,0.23881,0.19105,349.8432007,-0.71792,-0.81489,-0.89765,0.80505,-2.26201,21,6244.5,10927,15873.5,0.388297872,0.60108956,0.60989022,2,11.10888598,-169.260669,180.369555,3992,-0.042399967,0.019113294
DNVPQKQSNYMLRS-APGDWVJJSA-N,[H][C@](C)(\C=C\[C@@]([H])(C)[C@@]1([H])CC[C@@]2([H])C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)C(C)C,Test,-2.004575462,396.657,162.5,341.146,-1168.704899,-1168.712498,-0.00759895,-1168.099287,-1168.107784,-0.008497,-1146.944181,-1146.963399,-0.01921784,-1146.202557,-1146.222427,-0.01987,1.6293,2.0268,-0.20312,-0.03188,0.22613,0.17515,702.1137695,-0.80152,-9.99057,-0.80152,0.50849,-0.80152,73,11053.5,27150.5,34480,0.318340144,0.395203185,0.818791934,4,-25.78869528,-66.47630751,40.68761224,1294,-0.043599646,0.013240063
DPJHZJGAGIWXTD-UHFFFAOYSA-N,CS(=O)(=O)C1=CC=C(F)C=C1,Train,0.581404403,174.196,77.5,104.386,-919.3959648,-919.4098567,-0.013891862,-919.301899,-919.316253,-0.014354,-904.4246207,-904.4428899,-0.018269216,-904.311677,-904.329584,-0.017907,4.2674,5.7992,-0.28579,-0.05773,0.20028,0.25782,337.1330872,-1.97304,-1.80028,-0.98652,2.15551,-0.16675,18,7992,10429.5,13708.5,0.580715778,0.668674699,0.82300885,2,67.42450375,-171.3210822,238.745586,6494,0.036764026,0.009379909
DPZSNGJNFHWQDC-ARJAWSKDSA-N,N\C(C#N)=C(/N)C#N,Train,0.142253513,108.103,182.5,69.273,-373.7888751,-373.8148588,-0.025983687,-373.739994,-373.764369,-0.024375,-366.7904941,-366.8168482,-0.026354058,-366.729751,-366.754301,-0.02455,8.068,8.9944,-0.22225,-0.06579,0.19222,0.19428,277.3440857,0,0.63579,-0.85036,0.44461,-2.39695,12,6438,6460,11399.5,0.52983075,0.560344828,0.933884289,2,58.67500013,-203.3341832,262.0091833,4472,0.058588816,0.02329529
DYIIYHDGKUVKLC-KLOSEMCISA-N,CC1(C)C[C@H]2C[C@@H]1C\C2=C/C1(C)C[C@H]2C[C@@H]1CC2(C)C,Test,-1.204876146,272.474,83,231.794,-781.3948728,-781.3960937,-0.001220931,-780.961324,-780.963369,-0.002045,-766.8821121,-766.8937666,-0.011654495,-766.34947,-766.361722,-0.012252,0.4021,0.539,-0.22783,-0.00525,0.25276,0.19986,521.7176514,0,-7.69819,-0.67356,0.25339,0,52,11557,20418,21506.5,0.503531882,0.57329898,0.936690124,1,-2.851845672,-2.851845672,0,125,-0.022814765,0.001542278
DYIOSHGVFJTOAR-JGWLITMVSA-N,[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)CS,Train,-3.297191289,198.24,92.5,144.342,-1011.362585,-1011.376605,-0.01402016,-1011.191844,-1011.207179,-0.015335,-994.9418178,-994.956148,-0.01433021,-994.736217,-994.748774,-0.012557,1.184,1.6546,-0.25863,-0.01694,0.24107,0.23066,382.9890747,-4.03662,-0.60053,-0.81336,0.52458,-4.13378,26,8411.5,13815.5,16068.5,0.521052632,0.643063335,0.923188433,13,46.11473992,-125.0796811,171.194421,1739,0.036590525,0.010689852
FBFHQXIENYXRKB-UHFFFAOYSA-N,ClC1=NC(OC2=CC=C(C=C2)N=NC2=CC=CC=C2)=NC(Cl)=N1,Train,-1.016460387,346.175,169.25,210.666,-1846.380876,-1846.391618,-0.01074178,-1846.212276,-1846.223958,-0.011682,-1817.920478,-1817.943833,-0.02335495,-1817.714348,-1817.738044,-0.023696,3.5003,4.0769,-0.2459,-0.10244,0.15557,0.21793,578.9857788,-0.48942,-0.01167,-0.54691,0.7757,-2.35254,32,10810.5,22493.5,24057.5,0.3728539,0.42933506,0.782484964,9,94.75354111,-85.81558846,180.5691296,2494,0.027085787,0.004011248
FBHSPRKOSMHSIF-GRMWVWQJSA-N,[H][C@@]12C[C@H]3OC(C)=N[C@@]3(C(=O)COC(C)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,Test,-1.011129134,441.524,257.075,294.184,-1477.45891,-1477.480824,-0.0219147,-1476.989246,-1477.012369,-0.023123,-1450.075941,-1450.099357,-0.0234161,-1449.500025,-1449.525769,-0.025744,5.711,6.7262,-0.24323,-0.06354,0.19447,0.21526,665.2033081,-3.7731,-3.94679,-0.7985,0.83005,-4.33284,63,16527.5,24750.5,28136,0.500615128,0.6132279,0.984758114,8,121.2964329,-277.9358699,399.2323028,12877,0.030080412,0.008507326
FDAOZIJGWOTKQT-UHFFFAOYSA-N,O=N(=O)C1=CC=C2N=C3C(=CC=CC3=N(=O)C2=C1)N(=O)=O,Train,-1.456674182,286.203,240,185.998,-1055.802009,-1055.820022,-0.01801323,-1055.667614,-1055.685589,-0.017975,-1036.10374,-1036.125038,-0.02129762,-1035.940473,-1035.961795,-0.021322,4.1844,5.6771,-0.26167,-0.15406,0.10395,0.2337,452.1817017,-2.04245,-0.40444,-0.48554,0.52139,-1.30314,27,8558,12344,22423,0.374892885,0.561868871,0.654408753,4,159.6369092,-217.2817887,376.9186978,9899,0.038076442,0.012199496
FDTZUTSGGSRHQF-UHFFFAOYSA-N,OC1=CC=CC=C1C(=O)NC1=NC=C(S1)N(=O)=O,Train,-2.843870159,265.249,254,147.607,-1248.553315,-1248.572655,-0.01933993,-1248.427897,-1248.446893,-0.018996,-1227.698588,-1227.720627,-0.02203942,-1227.544406,-1227.565761,-0.021355,6.4764,8.7141,-0.25507,-0.12291,0.1351,0.2271,445.2589417,-2.19668,0.02561,-0.71555,0.70098,-2.34332,25,8001.5,14558.5,21184.5,0.337480853,0.552492021,0.60739036,6,140.6952734,-216.1422503,356.8375237,7519,0.045475988,0.024377522
FFGPTBGBLSHEPO-UHFFFAOYSA-N,NC(=O)N1C2=C(C=CC=C2)C=CC2=C1C=CC=C2,Train,-1.170336471,236.273,191,166.566,-763.5937943,-763.6083139,-0.014519558,-763.396658,-763.411346,-0.014688,-749.3287117,-749.3435821,-0.014870326,-749.094971,-749.11026,-0.015289,3.898,5.7923,-0.22547,-0.06329,0.19472,0.1975,439.3760986,-0.72169,-1.30279,-0.89064,0.82302,-2.1388,30,10629.5,15391,17488.5,0.613107594,0.70048973,0.830606054,5,-25.23508064,-209.5299402,184.2948596,4605,0.029008119,0.005397985
FJKROLUGYXJWQN-UHFFFAOYSA-N,OC(=O)C1=CC=C(O)C=C1,Train,0.215759855,138.123,213.5,96.483,-496.0654567,-496.0772046,-0.011747871,-495.97929,-495.991592,-0.012302,-486.8217465,-486.8323647,-0.010618218,-486.719623,-486.730501,-0.010878,1.9816,2.7007,-0.24983,-0.05639,0.20162,0.22186,303.2815857,-2.09386,-0.02428,-0.72801,0.80902,-2.09386,16,5799.5,8650,13679.5,0.380368098,0.543859649,0.678763036,6,39.31931003,-99.2376869,138.5569969,1821,0.051461215,0.025259442
FKJARBPQBIATJT-UHFFFAOYSA-N,C(N(C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1,Test,-0.413887927,259.351,86.75,211.528,-789.0316287,-789.038633,-0.007004224,-788.770572,-788.77749,-0.006918,-774.2791495,-774.2923717,-0.013222264,-773.965993,-773.979612,-0.013619,0.9798,1.5315,-0.19654,-0.02607,0.23194,0.16857,510.4165955,0,-3.79675,-0.48915,0.26286,-0.48915,37,16256,17122.5,19690.5,0.609898711,0.620401778,0.940085778,10,-11.4316114,-91.87093769,80.4393263,2492,0.025537785,0.003918795
FMXDVBRYDYFVGS-UHFFFAOYSA-N,COC1=C(C=C(C=C1N(=O)=O)N(=O)=O)N(=O)=O,Train,0.796849864,243.133,67.625,165.674,-960.2812145,-960.2961571,-0.014942627,-960.186765,-960.201787,-0.015022,-942.3753528,-942.3922188,-0.016866048,-942.256303,-942.273,-0.016697,2.4847,3.086,-0.32085,-0.14309,0.11492,0.29288,390.0973511,-2.80057,-0.05434,-0.54999,0.50628,-1.28261,22,10245.5,10393,18109.5,0.465500739,0.534591202,0.951033248,4,211.8425828,-115.8241645,327.6667473,7641,0.042882705,0.01169085
FPBODWXATDKICU-FLFWOSPYSA-N,[H][C@@](C)(CCCC(C)C)[C@@]1([H])CC[C@@]2([H])[C@]3([H])CC=C4C[C@H](CC[C@]4(C)[C@@]3([H])CC[C@]12C)OC(=O)CCCCC,Test,-1.907416736,484.806,98.25,443.861,-1441.775322,-1441.782282,-0.0069593,-1441.010575,-1441.019347,-0.008772,-1414.957591,-1414.979721,-0.02213003,-1414.015817,-1414.038348,-0.022531,1.9716,2.879,-0.23716,-0.00557,0.25244,0.20919,897.1449585,-1.21729,-12.16757,-0.68811,0.84041,-1.21729,91,12412.5,36699,42882.5,0.254446178,0.288701098,0.873134328,5,-86.97617431,-97.36241808,10.38624377,1936,-0.046827416,0.017168713
FQEPJUOLUDFINX-MYJWUSKBSA-N,[H][C@@](CC(C)=O)(C1C(=O)OC2=CC=CC=C2C1=O)C1=CC=CC=C1,Train,-0.439803394,308.334,172.5,221.33,-1034.602231,-1034.619537,-0.01730632,-1034.34691,-1034.364079,-0.017169,-1015.363339,-1015.382356,-0.01901676,-1015.051464,-1015.069623,-0.018159,1.6853,1.7579,-0.25438,-0.08913,0.16888,0.22641,533.9113159,-2.27458,-1.98822,-0.77733,0.84516,-2.27458,39,15451.5,16161.5,21977,0.598562114,0.700598802,0.840137966,9,-30.21056381,-253.0031767,222.7926129,3747,0.029663746,0.006225426
FRASJONUBLZVQX-UHFFFAOYSA-N,O=C1C=CC(=O)C2=C1C=CC=C2,Train,-0.267898415,158.156,125,138.219,-535.1373662,-535.1466025,-0.009236253,-535.0387,-535.048156,-0.009456,-525.1664788,-525.1768347,-0.010355883,-525.046812,-525.057104,-0.010292,1.5519,2.0616,-0.27817,-0.13077,0.12724,0.2502,327.8640137,-1.13174,-0.46956,-0.56587,0.52073,-1.13174,18,7394,8116,15242.5,0.410596026,0.45323741,0.900662252,6,11.56275152,-121.9658969,133.5286484,2576,0.032184287,0.007031262
FRWPFWGOLVNOHP-UHFFFAOYSA-N,CC1=CC=C(C=C1C)C(C1=CC(C)=C(C)C=C1)C(Cl)(Cl)Cl,Train,-0.071257149,341.708,82.5,246.986,-2077.977866,-2077.984561,-0.00669459,-2077.709582,-2077.716853,-0.007271,-2048.105635,-2048.121427,-0.01579197,-2047.774004,-2047.790633,-0.016629,3.1443,4.0163,-0.23549,-0.04989,0.20812,0.20752,565.3149414,0,-4.84215,-0.70357,0.29466,0.07123,40,14899.5,20729.5,21983,0.585253456,0.709870802,0.934336463,10,-69.79932871,-150.3317608,80.53243208,4542,-0.026611076,0.003399853
FTKDWGYLOVAMPG-UHFFFAOYSA-N,[H]C(C)(Cl)C(=O)NC1=CC=C(C)C=C1,Train,0.153245609,197.664,121.335,149.185,-978.5138037,-978.5220315,-0.008227754,-978.352676,-978.361377,-0.008701,-963.1941957,-963.2066719,-0.012476215,-962.994557,-963.007321,-0.012764,1.7646,2.8015,-0.22963,-0.0329,0.22511,0.20166,409.8485718,-0.66642,-1.92254,-0.70216,0.6777,-1.37826,25,7855,13416,18162,0.45050125,0.53976145,0.814119434,5,12.90937336,-95.18520611,108.0945795,2489,-0.038242349,0.015419987
